,value,object_id,create_time,disk_index
64,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 09:00:00,0
65,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 10:00:00,0
66,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 11:00:00,0
67,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 12:00:00,0
68,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 13:00:00,0
69,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 14:00:00,0
70,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 15:00:00,0
71,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 16:00:00,0
72,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 17:00:00,0
73,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 18:00:00,0
74,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 19:00:00,0
75,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 20:00:00,0
76,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 21:00:00,0
77,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 22:00:00,0
78,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/10/2019 23:00:00,0
79,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 00:00:00,0
80,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 01:00:00,0
81,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 02:00:00,0
82,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 03:00:00,0
83,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 04:00:00,0
84,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 05:00:00,0
85,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 06:00:00,0
86,2,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 07:00:00,0
87,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 08:00:00,0
88,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 09:00:00,0
89,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 10:00:00,0
90,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 11:00:00,0
91,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 12:00:00,0
92,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 13:00:00,0
93,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 14:00:00,0
94,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 15:00:00,0
95,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 16:00:00,0
96,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 17:00:00,0
97,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 18:00:00,0
98,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 19:00:00,0
99,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 20:00:00,0
100,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 21:00:00,0
101,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 22:00:00,0
102,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/11/2019 23:00:00,0
103,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 00:00:00,0
104,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 01:00:00,0
105,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 02:00:00,0
106,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 03:00:00,0
107,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 04:00:00,0
108,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 05:00:00,0
109,2,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 06:00:00,0
110,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 07:00:00,0
111,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 08:00:00,0
112,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 09:00:00,0
113,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 10:00:00,0
114,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 11:00:00,0
115,7,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 12:00:00,0
116,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 13:00:00,0
117,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 14:00:00,0
118,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 15:00:00,0
119,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 16:00:00,0
120,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 17:00:00,0
121,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 18:00:00,0
122,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 19:00:00,0
123,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 20:00:00,0
124,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 21:00:00,0
125,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 22:00:00,0
126,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/12/2019 23:00:00,0
127,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 00:00:00,0
128,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 01:00:00,0
129,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 02:00:00,0
130,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 03:00:00,0
131,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 04:00:00,0
132,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 05:00:00,0
133,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 06:00:00,0
134,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 07:00:00,0
135,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 08:00:00,0
136,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 09:00:00,0
137,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 10:00:00,0
138,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 11:00:00,0
139,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 12:00:00,0
140,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 13:00:00,0
141,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 14:00:00,0
142,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 15:00:00,0
143,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 16:00:00,0
144,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 17:00:00,0
145,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 18:00:00,0
146,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 19:00:00,0
147,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 20:00:00,0
148,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 21:00:00,0
149,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 22:00:00,0
150,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/13/2019 23:00:00,0
151,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 00:00:00,0
152,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 01:00:00,0
153,5,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 02:00:00,0
154,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 03:00:00,0
155,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 04:00:00,0
156,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 05:00:00,0
157,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 06:00:00,0
158,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 07:00:00,0
159,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 08:00:00,0
160,2,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 09:00:00,0
161,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 10:00:00,0
162,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 11:00:00,0
163,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 12:00:00,0
164,2,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 13:00:00,0
165,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 14:00:00,0
166,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 15:00:00,0
167,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 16:00:00,0
168,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 17:00:00,0
169,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 18:00:00,0
170,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 19:00:00,0
171,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 20:00:00,0
172,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 21:00:00,0
173,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 22:00:00,0
174,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/14/2019 23:00:00,0
175,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 00:00:00,0
176,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 01:00:00,0
177,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 02:00:00,0
178,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 03:00:00,0
179,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 04:00:00,0
180,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 05:00:00,0
181,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 06:00:00,0
182,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 07:00:00,0
183,1,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 08:00:00,0
184,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 09:00:00,0
185,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 10:00:00,0
186,5,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 11:00:00,0
187,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 12:00:00,0
188,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 13:00:00,0
189,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 14:00:00,0
190,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 15:00:00,0
191,0,01041fbb-2d52-1db1-4be8-1e4b945e6c85,8/15/2019 16:00:00,0
210,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 17:00:00,0
211,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 18:00:00,0
212,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 19:00:00,0
213,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 20:00:00,0
214,4,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 21:00:00,0
215,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 22:00:00,0
216,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/7/2019 23:00:00,0
217,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 00:00:00,0
218,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 01:00:00,0
219,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 02:00:00,0
220,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 03:00:00,0
221,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 04:00:00,0
222,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 05:00:00,0
223,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 06:00:00,0
224,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 07:00:00,0
225,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 08:00:00,0
226,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 09:00:00,0
227,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 10:00:00,0
228,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 11:00:00,0
229,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 12:00:00,0
230,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 13:00:00,0
231,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 14:00:00,0
232,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 15:00:00,0
233,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 16:00:00,0
234,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 17:00:00,0
235,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 18:00:00,0
236,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 19:00:00,0
237,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 20:00:00,0
238,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 21:00:00,0
239,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 22:00:00,0
240,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/8/2019 23:00:00,0
241,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 00:00:00,0
242,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 01:00:00,0
243,4,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 02:00:00,0
244,4,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 03:00:00,0
245,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 04:00:00,0
246,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 05:00:00,0
247,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 06:00:00,0
248,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 07:00:00,0
249,27,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 08:00:00,0
250,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 09:00:00,0
251,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 10:00:00,0
252,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 11:00:00,0
253,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 12:00:00,0
254,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 13:00:00,0
255,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 14:00:00,0
256,0,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 15:00:00,0
257,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 16:00:00,0
258,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 17:00:00,0
259,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 18:00:00,0
260,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 19:00:00,0
261,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 20:00:00,0
262,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 21:00:00,0
263,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 22:00:00,0
264,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/9/2019 23:00:00,0
265,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 00:00:00,0
266,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 01:00:00,0
267,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 02:00:00,0
268,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 03:00:00,0
269,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 04:00:00,0
270,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 05:00:00,0
271,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 06:00:00,0
272,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 07:00:00,0
273,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 08:00:00,0
274,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 09:00:00,0
275,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 10:00:00,0
276,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 11:00:00,0
277,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 12:00:00,0
278,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 13:00:00,0
279,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 14:00:00,0
280,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 15:00:00,0
281,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 16:00:00,0
282,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 17:00:00,0
283,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 18:00:00,0
284,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 19:00:00,0
285,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 20:00:00,0
286,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 21:00:00,0
287,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 22:00:00,0
288,0,01bd56b9-5c95-6545-5766-c70e914859a9,8/10/2019 23:00:00,0
289,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 00:00:00,0
290,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 01:00:00,0
291,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 02:00:00,0
292,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 03:00:00,0
293,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 04:00:00,0
294,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 05:00:00,0
295,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 06:00:00,0
296,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 07:00:00,0
297,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 08:00:00,0
298,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 09:00:00,0
299,4,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 10:00:00,0
300,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 11:00:00,0
301,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 12:00:00,0
302,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 13:00:00,0
303,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 14:00:00,0
304,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 15:00:00,0
305,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 16:00:00,0
306,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 17:00:00,0
307,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 18:00:00,0
308,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 19:00:00,0
309,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 20:00:00,0
310,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 21:00:00,0
311,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 22:00:00,0
312,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/11/2019 23:00:00,0
313,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 00:00:00,0
314,1,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 01:00:00,0
315,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 02:00:00,0
316,7,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 03:00:00,0
317,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 04:00:00,0
318,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 05:00:00,0
319,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 06:00:00,0
320,3,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 07:00:00,0
321,2,01bd56b9-5c95-6545-5766-c70e914859a9,8/12/2019 08:00:00,0
